pair_id,customer_tweet_id,apple_tweet_id,customer_text,apple_reply,created_at
1110,50034,50033,I️ need an update to make these boxes go away,Let's work this out together. Meet us in DM so we can better assist you with this issue.,Wed Nov 01 17:42:27 +0000 2017
1111,50036,50035,Hey please fix the hotspot glitches for iOS 11,"Hey, we'd be happy to help. Give these steps a try first: Let us know how it goes.",Wed Nov 01 17:42:26 +0000 2017
1112,50038,50037,my haptics on my iPhone8 will stop working a lot of times. Is that a software issue thats being worked on or should I go exchange it,We'd be happy to help. Send us a DM with a few details.,Wed Nov 01 17:41:00 +0000 2017
1113,50040,50039,fix this I️ !!!!,We're here for you. Which version of the iOS are you running? Check by tapping Settings &gt; General &gt; About.,Wed Nov 01 17:40:30 +0000 2017
1114,50042,50041,Hey iOS 11 sucks none of my apps can update anymore,"Let us know via DM what occurs when trying to update, then we can work together to get it resolved.",Wed Nov 01 17:38:00 +0000 2017
1115,50044,50043,my phone’s battery is draining faster after upgrading to ios 11.1. (I have iphone 6s). Please fix this issue asap.😩,Let's help. Follow up with us in DM. Tell us the current region you reside in there.,Wed Nov 01 17:37:34 +0000 2017
1116,50047,50046,Y’all always doing some shit I’m sick of seeing these fucking boxes!! And I better not have to get a new phone to stop seeing them,DM us details on what you're seeing and we'll do everything we can to assist.,Wed Nov 01 17:37:00 +0000 2017
1117,50049,50051,I’m saying it’s there....but it often doesn’t work. I’ll have music playing and the “music” in the control panel will be blank. See pic,"Thanks. If you play a song, does the info appear? Does the info and controls gray out after a certain amount of time?",Wed Nov 01 18:04:27 +0000 2017
1118,50054,50055,"No. The information does not appear ever. When I took that screenshot, I was listening to music.","Has the device been restarted since it happened? If not, let's do that using these steps:",Wed Nov 01 18:31:26 +0000 2017
1119,50056,50057,Yes. Plenty of times. It just goes back to not functioning. I’ve done a reset on my phone and everything. I will click the link,OK. DM us and we can take a closer look at things there.,Wed Nov 01 18:53:32 +0000 2017
1120,50050,50048,Hey I wish I could control music from the control panel instead of having to open the app 😒,You can. Check out how to use Control Center and Music here:,Wed Nov 01 17:36:34 +0000 2017
1121,50059,50058,My phone now lists over 50 apps that can’t be used until the developers upgrade to ios11 What is going on,We want you to be able to use all your apps with the update. Are there any updates for your apps in the App Store?,Wed Nov 01 17:36:34 +0000 2017
1122,50061,50060,can you fix this so my tweet doesn’t have a # or a ? in it. THANKS!,"We're happy to see how we can help with this. To start, DM us the device you're experiencing this on.",Wed Nov 01 17:35:31 +0000 2017
1123,50064,50063,My MacBook Pro is dead after upgrading to 10.13.1,We can help out. DM us what you're seeing right now on your Macbook and we'll continue from there.,Wed Nov 01 17:35:31 +0000 2017
1124,50066,50065,yo fix this damn keyboard,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Wed Nov 01 17:35:00 +0000 2017
1125,50074,50073,What did i wrong? Any version of ios 11 drains my battery. I have to charge It twice a day. Apple please....,We'd like to help. Check out these steps on how to maximize your battery life:,Wed Nov 01 17:33:00 +0000 2017
1126,50076,50075,The update sucks! How long before you fix all the bugs? This is ridiculous ☹️🙄😡😤,Let's work on resolving the issues together. DM us what is happening and we can go from there.,Wed Nov 01 17:31:32 +0000 2017
1127,50078,50077,Why tf every time I️ type I️ it come out looking stupid with boxes and it always changes to I.T. I’m annoyed,We’re glad you reached out! Let us help with your device. DM us your exact iOS version to proceed.,Wed Nov 01 17:31:00 +0000 2017
1128,50080,50079,Same here. It’s much worse. It’s as if you guys are deliberately ignoring this problem.,We'd be happy to see how we can help. DM us which device and OS version you're using to get started.,Wed Nov 01 17:30:01 +0000 2017
1129,50082,50081,iOS 11.1 on iPhone 6 Battery drain increased. You guys should retire gracefully if you can’t solve simple problem,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there.,Wed Nov 01 12:11:31 +0000 2017
1130,50089,50088,"Can't update iPhone software, restarted phone and reconnected internet still not working",Let's look into this together. Which model of iPhone are you using? Here's a great guide to help:,Wed Nov 01 17:30:01 +0000 2017
1131,50091,50090,RT : Is yall gonna fix ios11 or nah ? I’m tired of my shit crashing,"We'd like to help, but we need more details to start. What exactly is happening and which model do you have? Any steps tried?",Wed Nov 01 17:29:28 +0000 2017
1132,50588,50587,Having some battery issues. Any way to check it?,Hey there! This is certainly not the experience we want you to have. You're in great hands for support. Let's look into this together. Please DM us which Apple device you're using. We look forward to speaking with you soon.,Wed Nov 22 22:41:29 +0000 2017
1133,50590,50589,I sent you all a message WITH screenshots!,Thank you for reaching out. We received your DM and will continue to work with you there.,Wed Nov 22 22:37:26 +0000 2017
1134,50592,50591,I find it a little weird how created glitches in our phones in order to get us to buy a new phone. I’m not buying nothing but you WILL fix my phone.,"We're here to help. Let us know via DM what is going on, in as much detail as possible, then we'll help out from there.",Wed Nov 15 23:50:00 +0000 2017
1135,50615,50614,y’all really bout to piss me off with this dumbass update. My phone keeps crashing and shutting off,"Hi there. Let's work on getting your iPhone responding as expected again. We don't want you to miss a call or text or Tweet. Please tap here to DM us, and share which iOS version you're running (Settings &gt; General &gt; About &gt; Version):",Wed Nov 22 22:30:40 +0000 2017
1136,50617,50616,Before the update my phone would last over a day but now it only lasts half a day again😤 What are you doing to me,"We know how important it is to maximize battery life. Let's partner up and get to the bottom of this together. To start, can you DM us the iPhone model and exact version of iOS running? Go to Settings &gt; General &gt; About to check.",Wed Nov 22 22:28:36 +0000 2017
1137,50797,50796,why appsstore cannot update the apps?,"We want you to be able to update your apps. What happens when you try to update? Also, which iOS version are you using?",Wed Nov 01 17:59:00 +0000 2017
1138,50799,50798,I keep links as shown in the photo but when you press on the link the note take U out to the home page,That's not okay. Let's take a look in DM. Follow us there using the link below:,Wed Nov 01 17:58:31 +0000 2017
1139,50801,50800,with the new update still having problem with (notes) fix it,We're always happy to help. What type of issues are you having with Notes?,Wed Nov 01 17:28:00 +0000 2017
1140,50803,50802,Sooo what’s good with my “I️” not working ?,Let's get your keyboard working right again. Which model do you have and which exact OS version? Any steps tried so far?,Wed Nov 01 17:58:00 +0000 2017
1141,50805,50804,IOS update causing phone screen to freeze and apps crashing. What’s the remedy?,Let's work together. Did you recently update to iOS 11.1? Please send us a DM with your answer.,Wed Nov 01 17:56:31 +0000 2017
1142,50808,50810,iOS 11.0.3. No error msg just sits their blank,Got it. When was the last time you were able to access the News app? And have you moved between countries recently?,Wed Nov 01 18:34:30 +0000 2017
1143,50811,50812,"Yesterday , still in same place Los Angeles",Thanks for clarifying. Let's go ahead and delete and reinstall the News app:,Wed Nov 01 18:53:31 +0000 2017
1144,50813,50815,It’s working again thx👍,Excellent! We're glad to hear that. You're most welcome! Enjoy the rest of your day.,Wed Nov 01 19:38:27 +0000 2017
1145,50809,50806,Tried turning phone off and on n nothing,"Got it, thanks. Which iOS does this occur on? Also, are you getting an error message when you try and open the News app?",Wed Nov 01 17:56:31 +0000 2017
1146,50818,50816,Can’t get into apple news on iPhone🤷🏼‍♂️,Happy to help. So we're on the same page is this the Apple News app or the website you're attempting to access?,Wed Nov 01 17:16:28 +0000 2017
1147,50820,50822,I have Iphone 7 updated to ios 11.1. After the news IOS released this year battery problem raised.,Thanks for the information. Try following the steps in this link and DM us if issues persist after that:,Thu Nov 02 02:25:00 +0000 2017
1148,50821,50819,IOS new update have some problems. Have to charge the phone 3 times a day. Before it was just once.,We understand how important battery life is. What is the exact version you updated to?,Wed Nov 01 17:55:54 +0000 2017
1149,50824,50823,"Hey any chance of getting an iOS11 update so that my 6s will stop freezing up, and where I can make calls without having to reset????",We're here to help you. Please DM us the version of iOS 11 you're using and we can go from there.,Wed Nov 01 17:55:24 +0000 2017
1150,50826,50825,the new update makes my phone freeze so i have to reset my phone 3 times everyday and I can’t hear people during phone calls,"You’ve come to the right place for help. To begin, tell us the version of iOS 11 your iPhone is on, and we’ll go from there.",Wed Nov 01 17:54:54 +0000 2017
1151,50829,50827,Touchscreen OS 11.3 balky. Sometime have to press or hit the screen several times or even quit 2 get response. Keyboard off 2,"Let us know via DM which device this is on, then we can take a look at this with you from there.",Wed Nov 01 17:53:41 +0000 2017
1152,50832,50834,I just switched to the iPhone 8 and haven’t purchased anything. I deleted the last couple apps I downloaded but didn’t work :(,"We've checked our systems, ( and everything looks good on our end. Send us a DM so we can troubleshoot.",Wed Nov 01 18:40:00 +0000 2017
1153,50833,50831,what does this error message mean on my iPhone 8?,Great question. Just means it can't access that purchase or item from the App Store. Did you attempt to purchase something?,Wed Nov 01 17:53:01 +0000 2017
